product_content_id,event_date,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_brand_sold,category_visits,ty_visits
6676673,2020-01-29,123.08,348,28505,1820,252,217,20,223399,49320232
32939029,2020-01-29,110.23,29,1912,214,185,NaN,NaN,NaN,49320232
31515569,2020-01-29,39.99,222,16031,1388,512,1005,56,452568,49320232
7061886,2020-01-29,206.55,20,1468,91,30,158,20,127698,49320232
4066298,2020-01-29,65.05,108,1228,324,46,135,34,19337,49320232
5926527,2020-01-28,NaN,0,36,1,1,94,49,39208,51286436
4066298,2020-01-28,65.65,126,1293,347,47,145,34,21179,51286436
85004,2020-01-28,70,11,660,56,50,279,11,92021,51286436
7061886,2020-01-28,210.41,19,1431,89,40,190,24,134150,51286436
31515569,2020-01-28,39.99,228,13363,1324,444,1057,63,473962,51286436
32939029,2020-01-28,119.36,17,798,74,61,NaN,NaN,NaN,51286436
6676673,2020-01-28,123.26,459,30252,1967,247,245,18,235506,51286436
3904356,2020-01-28,107.99,1,93,1,2,1285,96,1470998,51286436
3904356,2020-01-27,NaN,0,110,4,1,1184,54,1296356,47494707
85004,2020-01-27,70.03,9,620,79,52,262,11,87972,47494707
7061886,2020-01-27,213.74,25,1428,127,32,194,25,132671,47494707
31515569,2020-01-27,39.99,233,13109,1176,396,1029,63,456709,47494707
32939029,2020-01-27,119.4,9,726,90,53,NaN,NaN,NaN,47494707
6676673,2020-01-27,123.02,420,24658,1783,233,257,19,204686,47494707
5926527,2020-01-27,NaN,0,35,0,0,84,51,35405,47494707
4066298,2020-01-27,65.94,124,1827,370,55,136,35,22606,47494707
85004,2020-01-26,69.9,2,545,63,47,253,8,86601,47237595
3904356,2020-01-26,NaN,0,54,1,1,1083,85,1443958,47237595
31515569,2020-01-26,39.99,196,14563,1339,392,820,62,465276,47237595
7061886,2020-01-26,206.39,19,1844,112,36,177,24,146074,47237595
6676673,2020-01-26,123.38,312,26004,1771,192,191,17,204702,47237595
4066298,2020-01-26,65.29,79,886,244,40,132,33,17875,47237595
5926527,2020-01-26,NaN,0,31,0,2,79,32,43163,47237595
32939029,2020-01-26,119.4,13,623,71,56,NaN,NaN,NaN,47237595
85004,2020-01-25,69.9,7,610,52,46,211,9,83677,46264052
3904356,2020-01-25,NaN,0,60,0,0,1078,74,1343055,46264052
32939029,2020-01-25,119.32,8,571,66,40,NaN,NaN,NaN,46264052
4066298,2020-01-25,65.3,62,846,196,37,128,31,16776,46264052
31515569,2020-01-25,39.99,182,14238,1306,428,771,64,409064,46264052
7061886,2020-01-25,207.24,21,1664,111,50,130,16,132252,46264052
5926527,2020-01-25,24.99,1,32,2,2,62,16,37771,46264052
6676673,2020-01-25,123.51,282,26904,1775,225,200,21,210301,46264052
4066298,2020-01-24,66.33,73,1088,183,44,142,35,24204,48227450
32939029,2020-01-24,119.4,12,915,64,53,NaN,NaN,NaN,48227450
3904356,2020-01-24,NaN,0,60,0,0,1258,84,1528343,48227450
31515569,2020-01-24,39.99,182,19063,1259,528,984,62,497642,48227450
5926527,2020-01-24,NaN,0,23,0,2,94,38,45151,48227450
6676673,2020-01-24,126.57,307,25666,1354,215,234,17,208957,48227450
7061886,2020-01-24,211.89,14,1626,92,39,138,18,128277,48227450
85004,2020-01-24,69.73,15,766,66,61,238,10,88969,48227450
6676673,2020-01-23,128.33,316,31281,0,250,230,16,193902,43052647
31515569,2020-01-23,39.99,269,20277,0,1081,1051,67,434758,43052647
7061886,2020-01-23,203.47,31,1812,0,59,185,20,119664,43052647
4066298,2020-01-23,66.6,68,1339,0,48,166,38,18183,43052647
85004,2020-01-23,69.11,13,764,0,46,265,8,76850,43052647
32939029,2020-01-23,116.28,24,1586,0,140,NaN,NaN,NaN,43052647
5926527,2020-01-23,24.99,1,54,0,2,118,49,38184,43052647
3904356,2020-01-23,NaN,0,75,0,1,1288,79,1268055,43052647
31515569,2020-01-22,39.99,254,15538,0,384,1071,72,NaN,NaN
6676673,2020-01-22,130.54,357,25218,0,212,242,18,NaN,NaN
7061886,2020-01-22,204,47,2662,0,146,205,28,NaN,NaN
5926527,2020-01-22,NaN,0,43,0,3,106,53,NaN,NaN
3904356,2020-01-22,NaN,0,152,0,1,1330,47,NaN,NaN
85004,2020-01-22,70,10,620,0,52,282,8,NaN,NaN
32939029,2020-01-22,109.9,74,4348,0,448,NaN,NaN,NaN,NaN
4066298,2020-01-22,64.06,89,1248,0,47,139,31,NaN,NaN
31515569,2020-01-21,39.99,275,19466,0,480,1005,70,NaN,NaN
7061886,2020-01-21,204.31,30,2574,0,124,187,29,NaN,NaN
5926527,2020-01-21,NaN,0,35,0,2,89,56,NaN,NaN
3904356,2020-01-21,107.99,1,217,0,1,1344,38,NaN,NaN
6676673,2020-01-21,128.6,303,23429,0,229,267,21,NaN,NaN
32939029,2020-01-21,110.49,48,2608,0,207,NaN,NaN,NaN,NaN
4066298,2020-01-21,64.95,111,1328,0,35,159,38,NaN,NaN
85004,2020-01-21,70.49,8,702,0,58,278,8,NaN,NaN
3904356,2020-01-20,NaN,0,127,0,1,1298,60,NaN,NaN
4066298,2020-01-20,65.44,115,1064,0,39,175,35,NaN,NaN
31515569,2020-01-20,39.99,266,17293,0,489,988,68,NaN,NaN
7061886,2020-01-20,214.28,12,1079,0,33,167,22,NaN,NaN
85004,2020-01-20,70,10,642,0,61,258,8,NaN,NaN
5926527,2020-01-20,NaN,0,45,0,2,105,44,NaN,NaN
6676673,2020-01-20,125.18,371,24164,0,204,266,23,NaN,NaN
32939029,2020-01-20,119.65,8,749,0,50,NaN,NaN,NaN,NaN
5926527,2020-01-19,NaN,0,56,0,2,112,49,NaN,NaN
85004,2020-01-19,70,13,654,0,51,293,10,NaN,NaN
7061886,2020-01-19,216.32,17,1210,0,30,201,27,NaN,NaN
3904356,2020-01-19,NaN,0,125,0,0,1438,92,NaN,NaN
6676673,2020-01-19,125.06,401,22545,0,225,250,20,NaN,NaN
32939029,2020-01-19,120.98,9,980,0,87,NaN,NaN,NaN,NaN
4066298,2020-01-19,65.12,101,1193,0,45,156,39,NaN,NaN
31515569,2020-01-19,39.99,303,16988,0,472,1082,71,NaN,NaN
32939029,2020-01-18,122,10,939,0,69,NaN,NaN,NaN,NaN
85004,2020-01-18,70,9,596,0,37,270,8,NaN,NaN
6676673,2020-01-18,125.13,366,23742,0,238,260,22,NaN,NaN
31515569,2020-01-18,39.99,276,16915,0,466,1069,71,NaN,NaN
7061886,2020-01-18,217.09,11,951,0,25,163,23,NaN,NaN
3904356,2020-01-18,NaN,0,119,0,2,1393,94,NaN,NaN
4066298,2020-01-18,65.13,93,1444,0,43,156,32,NaN,NaN
5926527,2020-01-18,NaN,0,32,0,2,72,22,NaN,NaN
6676673,2020-01-17,125.09,411,22657,0,246,278,18,NaN,NaN
85004,2020-01-17,69.99,10,467,0,43,269,12,NaN,NaN
7061886,2020-01-17,228.96,7,800,0,24,164,17,NaN,NaN
4066298,2020-01-17,65.81,81,839,0,23,148,35,NaN,NaN
3904356,2020-01-17,104.99,1,162,0,2,1404,96,NaN,NaN
31515569,2020-01-17,39.99,270,20089,0,507,1146,69,NaN,NaN
32939029,2020-01-17,119.06,17,1081,0,68,NaN,NaN,NaN,NaN
5926527,2020-01-17,NaN,0,41,0,0,93,47,NaN,NaN
5926527,2020-01-16,24.99,2,37,0,0,72,47,NaN,NaN
7061886,2020-01-16,229.25,8,1010,0,23,174,19,NaN,NaN
4066298,2020-01-16,64.76,92,1082,0,43,173,43,NaN,NaN
85004,2020-01-16,70,3,480,0,33,280,10,NaN,NaN
6676673,2020-01-16,125.12,395,21189,0,234,272,19,NaN,NaN
3904356,2020-01-16,NaN,0,66,0,3,1537,106,NaN,NaN
32939029,2020-01-16,110.1,68,1761,0,135,NaN,NaN,NaN,NaN
31515569,2020-01-16,39.99,305,13701,0,367,1190,70,NaN,NaN
85004,2020-01-15,70,9,510,0,40,263,9,NaN,NaN
5926527,2020-01-15,NaN,0,41,0,0,95,51,NaN,NaN
32939029,2020-01-15,110.25,38,1244,0,111,NaN,NaN,NaN,NaN
6676673,2020-01-15,125.11,453,19903,0,226,288,20,NaN,NaN
31515569,2020-01-15,39.99,354,11948,0,418,1216,72,NaN,NaN
3904356,2020-01-15,NaN,0,48,0,0,1487,79,NaN,NaN
7061886,2020-01-15,235.49,10,940,0,26,173,21,NaN,NaN
4066298,2020-01-15,60,245,1533,0,43,186,45,NaN,NaN
32939029,2020-01-14,124.29,7,619,0,38,NaN,NaN,NaN,NaN
85004,2020-01-14,70.2,9,562,0,47,286,9,NaN,NaN
5926527,2020-01-14,NaN,0,38,0,3,76,34,NaN,NaN
6676673,2020-01-14,126,355,17020,0,220,259,19,NaN,NaN
31515569,2020-01-14,39.99,333,12319,0,410,1147,66,NaN,NaN
4066298,2020-01-14,66.99,84,1056,0,44,155,43,NaN,NaN
7061886,2020-01-14,256.33,9,927,0,21,165,23,NaN,NaN
3904356,2020-01-14,NaN,0,54,0,1,1416,87,NaN,NaN
7061886,2020-01-13,227.36,11,924,0,38,168,18,NaN,NaN
4066298,2020-01-13,67.03,95,1052,0,50,164,41,NaN,NaN
5926527,2020-01-13,NaN,0,31,0,1,80,56,NaN,NaN
31515569,2020-01-13,39.99,341,16173,0,465,1063,68,NaN,NaN
32939029,2020-01-13,124.33,16,649,0,48,NaN,NaN,NaN,NaN
3904356,2020-01-13,NaN,0,117,0,1,1399,82,NaN,NaN
85004,2020-01-13,70,17,596,0,50,299,8,NaN,NaN
6676673,2020-01-13,126.98,356,16032,0,210,279,21,NaN,NaN
85004,2020-01-12,70,2,310,0,30,92,4,NaN,NaN
6676673,2020-01-12,127.4,35,6465,0,87,46,2,NaN,NaN
5926527,2020-01-12,NaN,0,11,0,2,31,18,NaN,NaN
31515569,2020-01-12,39.99,73,7061,0,253,450,47,NaN,NaN
4066298,2020-01-12,66.96,11,311,0,12,71,19,NaN,NaN
3904356,2020-01-12,NaN,0,21,0,0,401,36,NaN,NaN
7061886,2020-01-12,218,4,301,0,3,56,8,NaN,NaN
32939029,2020-01-12,123.99,1,274,0,18,NaN,NaN,NaN,NaN
7061886,2020-01-11,217.75,12,955,0,25,162,21,NaN,NaN
85004,2020-01-11,70,11,572,0,60,213,7,NaN,NaN
32939029,2020-01-11,123.99,7,816,0,64,NaN,NaN,NaN,NaN
4066298,2020-01-11,67.08,65,1231,0,49,137,36,NaN,NaN
5926527,2020-01-11,NaN,0,37,0,3,72,45,NaN,NaN
3904356,2020-01-11,NaN,0,67,0,0,1242,100,NaN,NaN
6676673,2020-01-11,127.74,211,19121,0,205,113,3,NaN,NaN
31515569,2020-01-11,39.99,246,20515,0,527,926,68,NaN,NaN
32939029,2020-01-10,124.06,9,894,0,60,NaN,NaN,NaN,NaN
3904356,2020-01-10,NaN,0,133,0,2,1350,87,NaN,NaN
6676673,2020-01-10,127.66,267,19898,0,207,126,4,NaN,NaN
31515569,2020-01-10,39.99,270,16084,0,563,999,65,NaN,NaN
4066298,2020-01-10,67.19,86,1686,0,69,137,36,NaN,NaN
7061886,2020-01-10,218.26,11,1119,0,29,142,14,NaN,NaN
85004,2020-01-10,70.53,12,534,0,42,247,8,NaN,NaN
5926527,2020-01-10,NaN,0,29,0,2,69,42,NaN,NaN
3904356,2020-01-09,NaN,0,106,0,0,1526,95,NaN,NaN
85004,2020-01-09,70.17,15,799,0,71,272,8,NaN,NaN
31515569,2020-01-09,39.99,340,20404,0,625,1136,71,NaN,NaN
6676673,2020-01-09,127.26,406,22875,0,252,115,3,NaN,NaN
32939029,2020-01-09,117.08,24,1630,0,105,NaN,NaN,NaN,NaN
5926527,2020-01-09,NaN,0,35,0,1,69,33,NaN,NaN
7061886,2020-01-09,214,16,1174,0,14,173,22,NaN,NaN
4066298,2020-01-09,60.64,867,4521,0,206,184,51,NaN,NaN
32939029,2020-01-08,109.9,48,2460,0,185,NaN,NaN,NaN,NaN
3904356,2020-01-08,NaN,0,111,0,4,1528,105,NaN,NaN
85004,2020-01-08,70.45,11,736,0,56,262,10,NaN,NaN
7061886,2020-01-08,208.88,8,1343,0,19,152,24,NaN,NaN
5926527,2020-01-08,24.99,1,43,0,0,77,40,NaN,NaN
6676673,2020-01-08,125.82,363,22754,0,226,122,4,NaN,NaN
31515569,2020-01-08,39.99,391,29910,0,730,1031,73,NaN,NaN
4066298,2020-01-08,59.06,293,2069,0,56,179,49,NaN,NaN
3904356,2020-01-07,NaN,0,83,0,0,1634,88,NaN,NaN
32939029,2020-01-07,109.9,42,2031,0,146,NaN,NaN,NaN,NaN
5926527,2020-01-07,NaN,0,28,0,2,50,24,NaN,NaN
6676673,2020-01-07,125.35,386,25639,0,341,111,5,NaN,NaN
85004,2020-01-07,67.41,21,830,0,60,282,11,NaN,NaN
31515569,2020-01-07,39.99,401,42764,0,910,1006,74,NaN,NaN
4066298,2020-01-07,58.96,264,3523,0,117,163,44,NaN,NaN
7061886,2020-01-07,198.54,25,1684,0,56,151,21,NaN,NaN
6676673,2020-01-06,123.63,441,33006,0,534,126,3,NaN,NaN
85004,2020-01-06,67.87,22,777,0,56,285,9,NaN,NaN
3904356,2020-01-06,NaN,0,77,0,1,1801,99,NaN,NaN
31515569,2020-01-06,39.99,453,44715,0,1080,1140,75,NaN,NaN
4066298,2020-01-06,59.57,241,2478,0,94,176,46,NaN,NaN
32939029,2020-01-06,111.01,54,2193,0,174,NaN,NaN,NaN,NaN
5926527,2020-01-06,NaN,0,35,0,2,57,30,NaN,NaN
7061886,2020-01-06,199,28,2048,0,87,178,19,NaN,NaN
4066298,2020-01-05,64.79,96,898,0,43,162,38,NaN,NaN
3904356,2020-01-05,NaN,0,90,0,0,1407,71,NaN,NaN
85004,2020-01-05,70.81,11,576,0,58,280,13,NaN,NaN
7061886,2020-01-05,199,12,1556,0,39,166,18,NaN,NaN
32939029,2020-01-05,124.88,5,321,0,23,NaN,NaN,NaN,NaN
31515569,2020-01-05,39.99,181,10708,0,314,1020,69,NaN,NaN
6676673,2020-01-05,123.8,321,20448,0,262,110,3,NaN,NaN
5926527,2020-01-05,24.99,1,36,0,2,65,36,NaN,NaN
85004,2020-01-04,70.8,6,561,0,49,245,9,NaN,NaN
4066298,2020-01-04,65.13,78,880,0,36,137,34,NaN,NaN
3904356,2020-01-04,NaN,0,90,0,0,1392,59,NaN,NaN
6676673,2020-01-04,124.36,325,21556,0,222,95,2,NaN,NaN
5926527,2020-01-04,NaN,0,31,0,0,54,27,NaN,NaN
32939029,2020-01-04,125.18,5,263,0,31,NaN,NaN,NaN,NaN
31515569,2020-01-04,39.99,69,4952,0,136,958,63,NaN,NaN
7061886,2020-01-04,199,15,1480,0,47,137,22,NaN,NaN
5926527,2020-01-03,NaN,0,40,0,2,55,29,NaN,NaN
7061886,2020-01-03,196.06,16,1421,0,32,134,17,NaN,NaN
3904356,2020-01-03,134.99,1,155,0,4,1410,56,NaN,NaN
4066298,2020-01-03,65.16,93,1106,0,36,145,40,NaN,NaN
6676673,2020-01-03,125.03,308,18983,0,190,93,3,NaN,NaN
32939029,2020-01-03,125,5,221,0,26,NaN,NaN,NaN,NaN
85004,2020-01-03,70.8,10,539,0,41,238,11,NaN,NaN
31515569,2020-01-03,39.99,55,4818,0,108,1007,69,NaN,NaN
6676673,2020-01-02,126.6,353,21914,0,230,84,3,NaN,NaN
5926527,2020-01-02,NaN,0,17,0,1,57,31,NaN,NaN
7061886,2020-01-02,195.52,29,1584,0,45,142,20,NaN,NaN
32939029,2020-01-02,125.43,3,268,0,22,NaN,NaN,NaN,NaN
85004,2020-01-02,70.8,7,498,0,44,246,12,NaN,NaN
31515569,2020-01-02,NaN,0,501,0,3,992,68,NaN,NaN
3904356,2020-01-02,121.49,2,132,0,2,1463,29,NaN,NaN
4066298,2020-01-02,64.2,108,1155,0,51,143,37,NaN,NaN
5926527,2020-01-01,NaN,0,35,0,1,45,12,NaN,NaN
85004,2020-01-01,70.8,8,383,0,26,211,7,NaN,NaN
31515569,2020-01-01,NaN,0,404,0,2,861,57,NaN,NaN
3904356,2020-01-01,NaN,0,74,0,0,1221,61,NaN,NaN
32939029,2020-01-01,125.9,1,208,0,18,NaN,NaN,NaN,NaN
4066298,2020-01-01,59.56,159,1210,0,38,130,36,NaN,NaN
7061886,2020-01-01,195.88,20,1506,0,35,156,19,NaN,NaN
6676673,2020-01-01,125.98,368,20734,0,193,101,3,NaN,NaN
7061886,2019-12-31,197.5,10,1026,0,23,120,16,NaN,NaN
6676673,2019-12-31,125.93,328,17739,0,144,74,3,NaN,NaN
85004,2019-12-31,70.8,3,258,0,20,186,9,NaN,NaN
31515569,2019-12-31,NaN,0,343,0,2,694,50,NaN,NaN
32939029,2019-12-31,125.5,4,145,0,11,NaN,NaN,NaN,NaN
4066298,2019-12-31,64.44,34,492,0,18,105,25,NaN,NaN
5926527,2019-12-31,NaN,0,21,0,0,26,8,NaN,NaN
3904356,2019-12-31,NaN,0,90,0,2,1069,53,NaN,NaN
7061886,2019-12-30,193.24,18,1381,0,28,146,22,NaN,NaN
31515569,2019-12-30,NaN,0,423,0,4,935,59,NaN,NaN
85004,2019-12-30,70.79,7,314,0,27,234,8,NaN,NaN
6676673,2019-12-30,124.87,399,19534,0,219,90,4,NaN,NaN
32939029,2019-12-30,125.6,4,237,0,28,NaN,NaN,NaN,NaN
5926527,2019-12-30,24.99,1,25,0,1,52,10,NaN,NaN
4066298,2019-12-30,64.31,39,564,0,15,142,35,NaN,NaN
3904356,2019-12-30,NaN,0,132,0,2,1230,72,NaN,NaN
5926527,2019-12-29,NaN,0,26,0,0,73,20,NaN,NaN
85004,2019-12-29,70.81,7,366,0,41,204,6,NaN,NaN
32939029,2019-12-29,125.66,5,218,0,16,NaN,NaN,NaN,NaN
7061886,2019-12-29,192.91,40,1578,0,46,153,17,NaN,NaN
4066298,2019-12-29,64.35,38,781,0,25,108,35,NaN,NaN
6676673,2019-12-29,125.02,392,22759,0,260,90,2,NaN,NaN
31515569,2019-12-29,39.99,1,580,0,6,920,51,NaN,NaN
3904356,2019-12-29,NaN,0,148,0,1,1353,73,NaN,NaN
85004,2019-12-28,70.8,10,355,0,36,221,6,NaN,NaN
5926527,2019-12-28,NaN,0,20,0,0,70,13,NaN,NaN
7061886,2019-12-28,193.55,21,1433,0,38,155,21,NaN,NaN
32939029,2019-12-28,125.9,1,108,0,9,NaN,NaN,NaN,NaN
31515569,2019-12-28,39.99,27,3446,0,67,864,49,NaN,NaN
3904356,2019-12-28,NaN,0,126,0,1,1259,70,NaN,NaN
4066298,2019-12-28,64.68,30,701,0,19,117,33,NaN,NaN
6676673,2019-12-28,125.02,364,22196,0,241,77,3,NaN,NaN
7061886,2019-12-27,193.82,26,1200,0,36,130,15,NaN,NaN
85004,2019-12-27,70.8,4,368,0,36,220,6,NaN,NaN
6676673,2019-12-27,126.03,334,18909,0,240,89,3,NaN,NaN
32939029,2019-12-27,125.9,1,123,0,8,NaN,NaN,NaN,NaN
5926527,2019-12-27,NaN,0,17,0,0,62,16,NaN,NaN
3904356,2019-12-27,179.99,1,140,0,1,1304,67,NaN,NaN
31515569,2019-12-27,39.99,53,5554,0,121,943,53,NaN,NaN
4066298,2019-12-27,64.68,38,673,0,10,121,35,NaN,NaN
85004,2019-12-26,70.8,11,415,0,32,236,8,NaN,NaN
6676673,2019-12-26,127.07,339,17709,0,239,91,3,NaN,NaN
31515569,2019-12-26,39.99,47,7914,0,196,1017,70,NaN,NaN
32939029,2019-12-26,125.9,4,191,0,16,NaN,NaN,NaN,NaN
5926527,2019-12-26,NaN,0,15,0,0,75,16,NaN,NaN
4066298,2019-12-26,63.69,60,694,0,19,130,41,NaN,NaN
7061886,2019-12-26,192.46,14,769,0,35,133,18,NaN,NaN
3904356,2019-12-26,NaN,0,122,0,4,1363,80,NaN,NaN
5926527,2019-12-25,NaN,0,23,0,0,94,20,NaN,NaN
3904356,2019-12-25,NaN,0,238,0,4,1274,82,NaN,NaN
4066298,2019-12-25,60.71,86,1176,0,42,128,35,NaN,NaN
85004,2019-12-25,70.8,6,383,0,33,215,10,NaN,NaN
7061886,2019-12-25,193.04,19,977,0,34,142,19,NaN,NaN
6676673,2019-12-25,128.94,344,18600,0,267,96,4,NaN,NaN
32939029,2019-12-25,122.9,1,135,0,12,NaN,NaN,NaN,NaN
31515569,2019-12-25,39.99,70,9060,0,282,999,71,NaN,NaN
3904356,2019-12-24,179.99,2,149,0,5,1327,89,NaN,NaN
7061886,2019-12-24,193.33,21,1601,0,36,134,15,NaN,NaN
5926527,2019-12-24,NaN,0,20,0,1,70,15,NaN,NaN
31515569,2019-12-24,39.99,77,8372,0,214,1063,64,NaN,NaN
85004,2019-12-24,71.23,5,366,0,24,243,7,NaN,NaN
4066298,2019-12-24,63.89,57,954,0,31,127,29,NaN,NaN
6676673,2019-12-24,127.94,414,22530,0,274,106,3,NaN,NaN
32939029,2019-12-24,127,1,119,0,6,NaN,NaN,NaN,NaN
32939029,2019-12-23,127.3,3,124,0,9,NaN,NaN,NaN,NaN
3904356,2019-12-23,179.99,1,77,0,1,1164,67,NaN,NaN
7061886,2019-12-23,193.58,24,1810,0,47,159,20,NaN,NaN
31515569,2019-12-23,39.99,61,7516,0,160,1019,63,NaN,NaN
5926527,2019-12-23,NaN,0,31,0,3,89,27,NaN,NaN
6676673,2019-12-23,123.63,493,26718,0,284,103,2,NaN,NaN
4066298,2019-12-23,64.21,59,1065,0,34,123,31,NaN,NaN
85004,2019-12-23,70.98,5,313,0,24,226,12,NaN,NaN
5926527,2019-12-22,NaN,0,31,0,2,132,16,NaN,NaN
4066298,2019-12-22,64.9,63,1316,0,41,127,33,NaN,NaN
32939029,2019-12-22,127.9,1,137,0,10,NaN,NaN,NaN,NaN
85004,2019-12-22,71,2,334,0,25,289,8,NaN,NaN
6676673,2019-12-22,123.7,478,45931,0,374,92,2,NaN,NaN
7061886,2019-12-22,193.6,50,2212,0,67,152,15,NaN,NaN
31515569,2019-12-22,39.99,37,10771,0,261,1191,72,NaN,NaN
3904356,2019-12-22,NaN,0,77,0,0,1350,103,NaN,NaN
32939029,2019-12-21,NaN,0,209,0,14,NaN,NaN,NaN,NaN
85004,2019-12-21,71,10,419,0,37,278,8,NaN,NaN
4066298,2019-12-21,63.06,111,2198,0,59,153,42,NaN,NaN
31515569,2019-12-21,39.99,175,17610,0,411,1341,69,NaN,NaN
3904356,2019-12-21,NaN,0,67,0,1,1605,127,NaN,NaN
6676673,2019-12-21,124.52,596,34110,0,454,104,2,NaN,NaN
5926527,2019-12-21,NaN,0,30,0,2,130,23,NaN,NaN
7061886,2019-12-21,193.6,49,2367,0,72,168,22,NaN,NaN
7061886,2019-12-20,193.65,86,6875,0,342,226,29,NaN,NaN
85004,2019-12-20,71.09,31,638,0,47,339,11,NaN,NaN
3904356,2019-12-20,NaN,0,110,0,0,2231,169,NaN,NaN
31515569,2019-12-20,39.99,705,63464,0,2046,1632,83,NaN,NaN
4066298,2019-12-20,56.95,464,5163,0,127,185,55,NaN,NaN
5926527,2019-12-20,NaN,0,63,0,1,168,41,NaN,NaN
6676673,2019-12-20,122.08,1291,67262,0,815,130,3,NaN,NaN
32939029,2019-12-20,119.9,11,419,0,34,NaN,NaN,NaN,NaN
32939029,2019-12-19,121.9,5,546,0,46,NaN,NaN,NaN,NaN
31515569,2019-12-19,39.99,501,50129,0,2196,1295,75,NaN,NaN
85004,2019-12-19,71.52,10,554,0,42,277,9,NaN,NaN
6676673,2019-12-19,124.3,709,37772,0,529,106,3,NaN,NaN
4066298,2019-12-19,58.7,255,3722,0,118,162,42,NaN,NaN
3904356,2019-12-19,120.99,1,199,0,0,1644,106,NaN,NaN
5926527,2019-12-19,24.99,1,23,0,1,88,25,NaN,NaN
7061886,2019-12-19,193.71,37,4193,0,206,179,25,NaN,NaN
32939029,2019-12-18,122.5,5,255,0,30,NaN,NaN,NaN,NaN
7061886,2019-12-18,193.73,35,1731,0,43,146,16,NaN,NaN
4066298,2019-12-18,60.43,189,5111,0,148,143,39,NaN,NaN
85004,2019-12-18,70.99,10,569,0,49,247,9,NaN,NaN
3904356,2019-12-18,NaN,0,80,0,3,1412,115,NaN,NaN
31515569,2019-12-18,39.99,298,25650,0,748,1111,75,NaN,NaN
6676673,2019-12-18,126.45,599,25070,0,246,90,3,NaN,NaN
5926527,2019-12-18,NaN,0,23,0,0,80,24,NaN,NaN
7061886,2019-12-17,193.74,19,1592,0,53,162,23,NaN,NaN
85004,2019-12-17,71.66,10,484,0,32,237,8,NaN,NaN
31515569,2019-12-17,39.99,300,23481,0,558,1082,72,NaN,NaN
3904356,2019-12-17,NaN,0,69,0,1,1458,102,NaN,NaN
6676673,2019-12-17,129.2,544,25076,0,298,83,3,NaN,NaN
32939029,2019-12-17,121.47,9,376,0,35,NaN,NaN,NaN,NaN
5926527,2019-12-17,NaN,0,19,0,0,69,21,NaN,NaN
4066298,2019-12-17,61.7,128,4359,0,84,161,37,NaN,NaN
4066298,2019-12-16,61.95,139,1973,0,42,148,39,NaN,NaN
6676673,2019-12-16,126.1,831,28886,0,344,86,2,NaN,NaN
85004,2019-12-16,71.49,14,502,0,54,237,10,NaN,NaN
32939029,2019-12-16,123.9,4,220,0,15,NaN,NaN,NaN,NaN
5926527,2019-12-16,NaN,0,22,0,1,75,23,NaN,NaN
7061886,2019-12-16,193.9,28,1847,0,52,171,25,NaN,NaN
31515569,2019-12-16,39.99,314,26299,0,649,1081,72,NaN,NaN
3904356,2019-12-16,NaN,0,89,0,1,1441,80,NaN,NaN
3904356,2019-12-15,NaN,0,172,0,5,1467,94,NaN,NaN
5926527,2019-12-15,NaN,0,15,0,0,77,29,NaN,NaN
85004,2019-12-15,70.33,9,409,0,41,231,8,NaN,NaN
4066298,2019-12-15,59.91,453,4836,0,143,147,43,NaN,NaN
6676673,2019-12-15,119.33,691,29475,0,355,78,1,NaN,NaN
7061886,2019-12-15,193.9,35,2149,0,61,169,26,NaN,NaN
31515569,2019-12-15,39.99,311,15151,0,487,1133,69,NaN,NaN
32939029,2019-12-15,123.9,4,313,0,25,NaN,NaN,NaN,NaN
85004,2019-12-14,71,4,403,0,38,224,8,NaN,NaN
3904356,2019-12-14,129.99,1,135,0,3,1465,79,NaN,NaN
4066298,2019-12-14,59.91,254,4461,0,97,122,30,NaN,NaN
7061886,2019-12-14,194.5,31,1842,0,44,133,19,NaN,NaN
31515569,2019-12-14,39.99,273,15806,0,582,1145,70,NaN,NaN
6676673,2019-12-14,119.7,700,36407,0,342,71,2,NaN,NaN
5926527,2019-12-14,NaN,0,21,0,2,49,16,NaN,NaN
32939029,2019-12-14,118.65,12,496,0,30,NaN,NaN,NaN,NaN
32939029,2019-12-13,120.8,9,375,0,27,NaN,NaN,NaN,NaN
6676673,2019-12-13,125.54,550,23268,0,282,76,2,NaN,NaN
3904356,2019-12-13,179.99,1,120,0,0,1571,83,NaN,NaN
4066298,2019-12-13,59.93,201,2296,0,86,136,41,NaN,NaN
7061886,2019-12-13,195.1,25,1415,0,43,129,20,NaN,NaN
31515569,2019-12-13,39.99,322,17779,0,708,1183,69,NaN,NaN
5926527,2019-12-13,NaN,0,22,0,0,70,19,NaN,NaN
85004,2019-12-13,71.05,11,419,0,32,236,7,NaN,NaN
6676673,2019-12-12,NaN,0,7509,0,0,86,2,NaN,NaN
31515569,2019-12-12,39.99,407,18673,0,649,1179,64,NaN,NaN
7061886,2019-12-12,196.35,11,1241,0,31,134,16,NaN,NaN
3904356,2019-12-12,NaN,0,74,0,2,1530,78,NaN,NaN
5926527,2019-12-12,NaN,0,20,0,1,73,20,NaN,NaN
32939029,2019-12-12,123.5,2,249,0,27,NaN,NaN,NaN,NaN
85004,2019-12-12,72.27,9,342,0,30,223,8,NaN,NaN
